Płeć,Kategoria wiekowa,5 km Czas,5 km Tempo,10 km Czas,10 km Tempo,15 km Czas,15 km Tempo,20 km Czas,20 km Tempo,Czas,Tempo,Wiek
K,K20,1859.0,6.196666666666667,3667.0,6.026666666666667,5564.0,6.323333333333333,7571.0,6.69,8026.0,6.341155092043929,22.0
M,M40,1814.0,6.046666666666667,3657.0,6.1433333333333335,5571.0,6.38,7579.0,6.693333333333333,8026.0,6.341155092043929,43.0
M,M30,1781.0,5.9366666666666665,3580.0,5.996666666666667,5510.0,6.433333333333334,7552.0,6.806666666666667,8027.0,6.341945168681362,31.0
M,M30,1641.0,5.47,3323.0,5.6066666666666665,5189.0,6.22,7553.0,7.88,8027.0,6.341945168681362,35.0
K,K40,1785.0,5.95,3592.0,6.0233333333333325,5514.0,6.406666666666666,7564.0,6.833333333333333,8028.0,6.342735245318796,46.0
M,M20,1718.0,5.726666666666668,3493.0,5.916666666666667,5478.0,6.616666666666666,7537.0,6.863333333333333,8028.0,6.342735245318796,29.0
K,K50,1861.0,6.203333333333333,3672.0,6.036666666666666,5620.0,6.493333333333334,7588.0,6.5600000000000005,8028.0,6.342735245318796,53.0
K,K40,1792.0,5.973333333333333,3596.0,6.013333333333334,5541.0,6.483333333333333,7544.0,6.676666666666667,8029.0,6.34352532195623,40.0
M,M20,1694.0,5.6466666666666665,3394.0,5.666666666666667,5399.0,6.683333333333334,7571.0,7.239999999999999,8030.0,6.344315398593664,27.0
M,M40,1924.0,6.413333333333333,3694.0,5.9,5659.0,6.55,7593.0,6.446666666666667,8030.0,6.344315398593664,41.0
M,M20,1756.0,5.8533333333333335,3398.0,5.473333333333333,5307.0,6.363333333333333,7524.0,7.39,8030.0,6.344315398593664,26.0
K,K40,1700.0,5.666666666666667,3496.0,5.986666666666666,5516.0,6.733333333333333,7587.0,6.903333333333333,8030.0,6.344315398593664,46.0
K,K30,1690.0,5.633333333333334,3477.0,5.956666666666666,5427.0,6.5,7555.0,7.093333333333334,8031.0,6.345105475231097,33.0
K,K30,1856.0,6.1866666666666665,3647.0,5.97,5623.0,6.586666666666667,7649.0,6.753333333333333,8031.0,6.345105475231097,39.0
M,M20,1977.0,6.59,3777.0,6.0,5626.0,6.163333333333333,7588.0,6.54,8032.0,6.345895551868532,28.0
M,M50,1789.0,5.963333333333334,3760.0,6.569999999999999,5610.0,6.166666666666667,7601.0,6.636666666666667,8033.0,6.346685628505965,52.0
M,M40,1831.0,6.1033333333333335,3648.0,6.056666666666667,5599.0,6.503333333333333,7593.0,6.6466666666666665,8033.0,6.346685628505965,45.0
M,M20,1877.0,6.256666666666666,3716.0,6.13,5628.0,6.373333333333333,7592.0,6.546666666666667,8034.0,6.347475705143399,24.0
K,K40,1848.0,6.16,3671.0,6.076666666666667,5586.0,6.383333333333334,7597.0,6.703333333333333,8034.0,6.347475705143399,40.0
M,M20,1816.0,6.053333333333333,3525.0,5.696666666666667,5504.0,6.596666666666667,7600.0,6.986666666666666,8034.0,6.347475705143399,27.0
K,K40,1895.0,6.316666666666666,3743.0,6.16,5649.0,6.3533333333333335,7584.0,6.45,8035.0,6.3482657817808334,48.0
M,M20,1799.0,5.996666666666667,3543.0,5.8133333333333335,5484.0,6.47,7540.0,6.8533333333333335,8035.0,6.3482657817808334,23.0
M,M40,1760.0,5.866666666666666,3546.0,5.953333333333333,5477.0,6.4366666666666665,7533.0,6.8533333333333335,8036.0,6.349055858418267,43.0
M,M20,1929.0,6.430000000000001,3886.0,6.5233333333333325,5771.0,6.283333333333333,7634.0,6.21,8036.0,6.349055858418267,22.0
K,K50,1813.0,6.043333333333334,3593.0,5.933333333333334,5572.0,6.596666666666667,7588.0,6.72,8036.0,6.349055858418267,56.0
K,K40,1847.0,6.156666666666666,3669.0,6.073333333333333,5615.0,6.486666666666666,7601.0,6.62,8037.0,6.349845935055701,48.0
M,M30,1591.0,5.303333333333333,3390.0,5.996666666666667,5406.0,6.72,7548.0,7.14,8038.0,6.350636011693135,38.0
K,K30,1867.0,6.223333333333333,3697.0,6.1,5627.0,6.433333333333334,7594.0,6.556666666666667,8038.0,6.350636011693135,33.0
M,M20,1837.0,6.123333333333333,3620.0,5.943333333333333,5524.0,6.346666666666667,7544.0,6.733333333333333,8039.0,6.351426088330569,27.0
M,M50,1860.0,6.2,3651.0,5.97,5494.0,6.1433333333333335,7584.0,6.966666666666667,8039.0,6.351426088330569,50.0
M,M50,1832.0,6.1066666666666665,3594.0,5.873333333333333,5464.0,6.233333333333333,7530.0,6.886666666666667,8039.0,6.351426088330569,56.0
K,K30,1786.0,5.953333333333333,3607.0,6.069999999999999,5523.0,6.386666666666667,7571.0,6.826666666666667,8040.0,6.352216164968002,37.0
M,M40,1655.0,5.516666666666667,3352.0,5.656666666666666,5350.0,6.66,7544.0,7.313333333333333,8040.0,6.352216164968002,47.0
K,K40,1890.0,6.3,3703.0,6.043333333333334,5630.0,6.423333333333333,7586.0,6.52,8040.0,6.352216164968002,40.0
K,K30,1893.0,6.3100000000000005,3704.0,6.036666666666666,5632.0,6.426666666666667,7587.0,6.516666666666667,8042.0,6.35379631824287,38.0
M,M30,1967.0,6.556666666666667,3898.0,6.4366666666666665,5752.0,6.180000000000001,7617.0,6.216666666666667,8042.0,6.35379631824287,30.0
K,K40,1774.0,5.913333333333333,3571.0,5.989999999999999,5542.0,6.569999999999999,7581.0,6.796666666666667,8042.0,6.35379631824287,42.0
M,M40,1678.0,5.593333333333334,3397.0,5.73,5353.0,6.52,7558.0,7.35,8044.0,6.355376471517738,40.0
M,M30,1772.0,5.906666666666666,3607.0,6.116666666666666,5500.0,6.3100000000000005,7520.0,6.733333333333333,8044.0,6.355376471517738,36.0
K,K40,1913.0,6.376666666666667,3739.0,6.086666666666667,5643.0,6.346666666666667,7607.0,6.546666666666667,8045.0,6.356166548155172,48.0
M,M30,1836.0,6.12,3593.0,5.8566666666666665,5447.0,6.180000000000001,7566.0,7.0633333333333335,8046.0,6.356956624792605,31.0
M,M30,1991.0,6.636666666666667,3838.0,6.156666666666666,5766.0,6.426666666666667,7649.0,6.276666666666667,8046.0,6.356956624792605,35.0
M,M40,1835.0,6.116666666666666,3663.0,6.093333333333334,5612.0,6.496666666666667,7615.0,6.676666666666667,8046.0,6.356956624792605,42.0
M,M50,1803.0,6.010000000000001,3621.0,6.0600000000000005,5561.0,6.466666666666667,7569.0,6.693333333333333,8046.0,6.356956624792605,53.0
K,K30,1741.0,5.803333333333333,3560.0,6.0633333333333335,5553.0,6.6433333333333335,7594.0,6.803333333333333,8047.0,6.357746701430039,34.0
K,K40,1817.0,6.056666666666667,3615.0,5.993333333333334,5534.0,6.3966666666666665,7565.0,6.77,8047.0,6.357746701430039,44.0
M,M40,1769.0,5.8966666666666665,3531.0,5.873333333333333,5509.0,6.593333333333334,7591.0,6.94,8047.0,6.357746701430039,44.0
M,M40,1777.0,5.923333333333333,3599.0,6.073333333333333,5534.0,6.45,7567.0,6.776666666666667,8047.0,6.357746701430039,47.0
K,K40,1867.0,6.223333333333333,3695.0,6.093333333333334,5594.0,6.33,7579.0,6.616666666666666,8048.0,6.358536778067473,45.0
K,K40,1770.0,5.9,3531.0,5.87,5508.0,6.59,7591.0,6.943333333333333,8048.0,6.358536778067473,45.0
M,M60,1904.0,6.346666666666667,3780.0,6.253333333333333,5725.0,6.483333333333333,7637.0,6.373333333333333,8048.0,6.358536778067473,63.0
M,M40,1810.0,6.033333333333333,3603.0,5.976666666666668,5523.0,6.4,7590.0,6.89,8049.0,6.359326854704906,40.0
K,K20,1994.0,6.6466666666666665,3841.0,6.156666666666666,5768.0,6.423333333333333,7651.0,6.276666666666667,8049.0,6.359326854704906,28.0
M,M40,1834.0,6.113333333333333,3646.0,6.04,5564.0,6.3933333333333335,7577.0,6.71,8050.0,6.360116931342341,47.0
M,M50,1953.0,6.510000000000001,3823.0,6.233333333333333,5701.0,6.260000000000001,7640.0,6.463333333333334,8051.0,6.360907007979774,56.0
K,K30,1747.0,5.823333333333333,3564.0,6.056666666666667,5557.0,6.6433333333333335,7597.0,6.8,8051.0,6.360907007979774,39.0
K,K30,1789.0,5.963333333333334,3588.0,5.996666666666667,5554.0,6.553333333333333,7585.0,6.77,8052.0,6.361697084617208,39.0
M,M40,1722.0,5.739999999999999,3471.0,5.83,5464.0,6.6433333333333335,7556.0,6.973333333333333,8052.0,6.361697084617208,44.0
K,K20,1859.0,6.196666666666667,3704.0,6.15,5628.0,6.413333333333333,7609.0,6.6033333333333335,8052.0,6.361697084617208,26.0
M,M20,2090.0,6.966666666666667,3967.0,6.256666666666666,5783.0,6.053333333333333,7637.0,6.180000000000001,8053.0,6.362487161254642,28.0
M,M60,1681.0,5.6033333333333335,3423.0,5.806666666666667,5431.0,6.693333333333333,7637.0,7.353333333333333,8053.0,6.362487161254642,63.0
K,K30,1888.0,6.293333333333334,3697.0,6.03,5602.0,6.35,7575.0,6.576666666666667,8054.0,6.363277237892076,38.0
M,M40,1771.0,5.903333333333333,3571.0,6.0,5521.0,6.5,7590.0,6.8966666666666665,8054.0,6.363277237892076,42.0
K,K40,1837.0,6.123333333333333,3662.0,6.083333333333333,5558.0,6.319999999999999,7600.0,6.806666666666667,8055.0,6.3640673145295095,45.0
M,M20,1443.0,4.8100000000000005,3101.0,5.526666666666667,5089.0,6.626666666666667,7302.0,7.376666666666667,8055.0,6.3640673145295095,23.0
M,M40,1714.0,5.713333333333334,3425.0,5.703333333333333,5321.0,6.319999999999999,7544.0,7.41,8055.0,6.3640673145295095,40.0
M,M40,1936.0,6.453333333333333,3762.0,6.086666666666667,5613.0,6.17,7568.0,6.516666666666667,8056.0,6.364857391166944,44.0
K,K40,1823.0,6.076666666666667,3644.0,6.069999999999999,5628.0,6.613333333333333,7636.0,6.693333333333333,8056.0,6.364857391166944,44.0
K,K30,1791.0,5.97,3619.0,6.093333333333334,5551.0,6.44,7575.0,6.746666666666667,8057.0,6.3656474678043775,34.0
M,M40,1799.0,5.996666666666667,3605.0,6.02,5543.0,6.46,7590.0,6.823333333333333,8057.0,6.3656474678043775,43.0
M,M40,1848.0,6.16,3691.0,6.1433333333333335,5582.0,6.303333333333333,7568.0,6.62,8057.0,6.3656474678043775,44.0
M,M50,1727.0,5.756666666666666,3445.0,5.726666666666668,5362.0,6.39,7551.0,7.296666666666667,8057.0,6.3656474678043775,52.0
M,M40,1844.0,6.1466666666666665,3660.0,6.053333333333333,5559.0,6.33,7602.0,6.8100000000000005,8058.0,6.366437544441811,43.0
M,M20,1725.0,5.75,3445.0,5.733333333333333,5368.0,6.41,7564.0,7.319999999999999,8058.0,6.366437544441811,18.0
M,M30,1773.0,5.91,3485.0,5.706666666666666,5453.0,6.5600000000000005,7586.0,7.11,8058.0,6.366437544441811,33.0
K,K40,1727.0,5.756666666666666,3446.0,5.73,5351.0,6.35,7558.0,7.356666666666666,8059.0,6.367227621079246,46.0
K,K50,1898.0,6.326666666666667,3823.0,6.416666666666667,5754.0,6.4366666666666665,7637.0,6.276666666666667,8060.0,6.368017697716679,57.0
M,M30,1690.0,5.633333333333334,3441.0,5.836666666666667,5401.0,6.533333333333333,7634.0,7.443333333333333,8061.0,6.368807774354113,39.0
K,K40,1788.0,5.96,3525.0,5.79,5421.0,6.319999999999999,7541.0,7.066666666666666,8061.0,6.368807774354113,49.0
K,K50,1831.0,6.1033333333333335,3667.0,6.12,5637.0,6.566666666666666,7618.0,6.6033333333333335,8061.0,6.368807774354113,54.0
K,K40,1810.0,6.033333333333333,3660.0,6.166666666666667,5565.0,6.35,7601.0,6.786666666666666,8061.0,6.368807774354113,45.0
K,K20,1898.0,6.326666666666667,3822.0,6.413333333333333,5754.0,6.44,7637.0,6.276666666666667,8061.0,6.368807774354113,26.0
M,M20,1840.0,6.133333333333334,3673.0,6.11,5677.0,6.680000000000001,7629.0,6.506666666666666,8061.0,6.368807774354113,26.0
M,M30,1825.0,6.083333333333333,3645.0,6.066666666666666,5588.0,6.476666666666668,7607.0,6.73,8062.0,6.369597850991547,31.0
M,M20,1547.0,5.156666666666666,3410.0,6.21,5353.0,6.476666666666668,7453.0,7.0,8062.0,6.369597850991547,20.0
K,K40,2040.0,6.8,3886.0,6.153333333333333,5805.0,6.3966666666666665,7654.0,6.163333333333333,8063.0,6.370387927628981,44.0
M,M50,1716.0,5.72,3339.0,5.41,5035.0,5.653333333333333,7603.0,8.56,8064.0,6.371178004266414,53.0
M,M20,1768.0,5.8933333333333335,3522.0,5.846666666666667,5418.0,6.319999999999999,7590.0,7.239999999999999,8064.0,6.371178004266414,24.0
K,K30,1853.0,6.176666666666667,3669.0,6.053333333333333,5585.0,6.386666666666667,7603.0,6.726666666666668,8064.0,6.371178004266414,38.0
K,K50,1914.0,6.38,3767.0,6.176666666666667,5688.0,6.403333333333333,7631.0,6.476666666666668,8065.0,6.371968080903849,53.0
K,K30,1867.0,6.223333333333333,3657.0,5.966666666666667,5559.0,6.34,7575.0,6.72,8065.0,6.371968080903849,35.0
K,K20,1938.0,6.46,3815.0,6.256666666666666,5733.0,6.3933333333333335,7650.0,6.39,8066.0,6.372758157541282,27.0
K,K40,1851.0,6.17,3672.0,6.069999999999999,5579.0,6.3566666666666665,7590.0,6.703333333333333,8066.0,6.372758157541282,43.0
K,K20,2011.0,6.703333333333333,3900.0,6.296666666666667,5815.0,6.383333333333334,7655.0,6.133333333333334,8066.0,6.372758157541282,29.0
M,M40,1861.0,6.203333333333333,3673.0,6.04,5596.0,6.41,7604.0,6.693333333333333,8066.0,6.372758157541282,44.0
M,M50,1937.0,6.456666666666666,3833.0,6.319999999999999,5733.0,6.333333333333333,7636.0,6.343333333333334,8067.0,6.373548234178716,52.0
M,M30,1833.0,6.11,3616.0,5.943333333333333,5505.0,6.296666666666667,7588.0,6.943333333333333,8067.0,6.373548234178716,39.0
K,K30,1682.0,5.6066666666666665,3462.0,5.933333333333334,5463.0,6.67,7581.0,7.0600000000000005,8068.0,6.374338310816149,37.0
K,K30,1745.0,5.816666666666666,3528.0,5.943333333333333,5466.0,6.46,7569.0,7.010000000000001,8068.0,6.374338310816149,39.0
M,M30,1884.0,6.28,3695.0,6.036666666666666,5630.0,6.45,7600.0,6.566666666666666,8070.0,6.375918464091017,34.0
M,M40,2060.0,6.866666666666666,3897.0,6.123333333333333,5760.0,6.21,7644.0,6.28,8070.0,6.375918464091017,40.0
K,K30,1783.0,5.943333333333333,3584.0,6.003333333333333,5516.0,6.44,7596.0,6.933333333333334,8070.0,6.375918464091017,35.0
M,M30,1979.0,6.596666666666667,3900.0,6.403333333333333,5796.0,6.319999999999999,7669.0,6.243333333333334,8071.0,6.37670854072845,39.0
K,K40,1843.0,6.1433333333333335,3689.0,6.153333333333333,5632.0,6.476666666666668,7634.0,6.673333333333333,8071.0,6.37670854072845,43.0
M,M50,1976.0,6.586666666666667,3897.0,6.403333333333333,5796.0,6.33,7662.0,6.22,8071.0,6.37670854072845,53.0
K,K30,1876.0,6.253333333333333,3717.0,6.136666666666667,5637.0,6.4,7627.0,6.633333333333334,8073.0,6.378288694003318,30.0
M,M40,1756.0,5.8533333333333335,3589.0,6.11,5544.0,6.516666666666667,7623.0,6.930000000000001,8074.0,6.379078770640752,42.0
K,K40,1697.0,5.656666666666666,3484.0,5.956666666666666,5474.0,6.633333333333334,7578.0,7.013333333333334,8074.0,6.379078770640752,43.0
M,M30,1864.0,6.213333333333334,3660.0,5.986666666666666,5564.0,6.346666666666667,7608.0,6.8133333333333335,8075.0,6.379868847278186,38.0
M,M50,1862.0,6.206666666666666,3669.0,6.0233333333333325,5631.0,6.54,7643.0,6.706666666666666,8076.0,6.38065892391562,51.0
M,M40,1868.0,6.226666666666668,3679.0,6.036666666666666,5628.0,6.496666666666667,7641.0,6.71,8076.0,6.38065892391562,42.0
M,M20,1892.0,6.306666666666667,3691.0,5.996666666666667,5566.0,6.25,7611.0,6.816666666666666,8078.0,6.382239077190488,25.0
M,M40,1929.0,6.430000000000001,3763.0,6.113333333333333,5674.0,6.37,7637.0,6.543333333333334,8079.0,6.383029153827922,46.0
K,K30,1776.0,5.92,3488.0,5.706666666666666,5485.0,6.656666666666666,7596.0,7.036666666666666,8079.0,6.383029153827922,32.0
K,K30,1834.0,6.113333333333333,3659.0,6.083333333333333,5596.0,6.456666666666666,7623.0,6.756666666666666,8079.0,6.383029153827922,33.0
K,K40,1721.0,5.736666666666666,3513.0,5.973333333333333,5589.0,6.92,7643.0,6.846666666666667,8079.0,6.383029153827922,43.0
K,K20,1873.0,6.243333333333334,3722.0,6.163333333333333,5645.0,6.41,7641.0,6.653333333333333,8079.0,6.383029153827922,23.0
M,M30,1641.0,5.47,3396.0,5.85,5439.0,6.8100000000000005,7594.0,7.183333333333334,8079.0,6.383029153827922,37.0
M,M30,1910.0,6.366666666666666,3751.0,6.136666666666667,5694.0,6.476666666666668,7659.0,6.55,8081.0,6.38460930710279,33.0
M,M20,1925.0,6.416666666666667,3790.0,6.216666666666667,5713.0,6.41,7705.0,6.64,8082.0,6.385399383740223,26.0
K,K30,1894.0,6.3133333333333335,3698.0,6.013333333333334,5596.0,6.326666666666667,7622.0,6.753333333333333,8082.0,6.385399383740223,31.0
M,M50,1849.0,6.163333333333333,3652.0,6.010000000000001,5586.0,6.446666666666667,7620.0,6.78,8083.0,6.386189460377657,57.0
M,M50,1933.0,6.443333333333333,3778.0,6.15,5685.0,6.3566666666666665,7648.0,6.543333333333334,8083.0,6.386189460377657,59.0
M,M40,1870.0,6.233333333333333,3687.0,6.056666666666667,5618.0,6.4366666666666665,7644.0,6.753333333333333,8084.0,6.386979537015091,42.0
K,K40,1769.0,5.8966666666666665,3569.0,6.0,5540.0,6.569999999999999,7623.0,6.943333333333333,8084.0,6.386979537015091,48.0
K,K20,1814.0,6.046666666666667,3591.0,5.923333333333333,5550.0,6.53,7590.0,6.8,8084.0,6.386979537015091,29.0
K,K30,1863.0,6.21,3716.0,6.176666666666667,5653.0,6.456666666666666,7627.0,6.58,8084.0,6.386979537015091,36.0
K,K50,1936.0,6.453333333333333,3756.0,6.066666666666666,5676.0,6.4,7646.0,6.566666666666666,8084.0,6.386979537015091,50.0
K,K40,1805.0,6.016666666666667,3626.0,6.069999999999999,5566.0,6.466666666666667,7609.0,6.8100000000000005,8084.0,6.386979537015091,47.0
K,K40,1835.0,6.116666666666666,3639.0,6.013333333333334,5546.0,6.3566666666666665,7597.0,6.836666666666667,8085.0,6.387769613652525,46.0
M,M30,1835.0,6.116666666666666,3609.0,5.913333333333333,5535.0,6.42,7586.0,6.836666666666667,8085.0,6.387769613652525,38.0
M,M30,1888.0,6.293333333333334,3749.0,6.203333333333333,5679.0,6.433333333333334,7644.0,6.55,8085.0,6.387769613652525,34.0
K,K40,1822.0,6.073333333333333,3685.0,6.21,5667.0,6.6066666666666665,7665.0,6.66,8085.0,6.387769613652525,44.0
M,M40,1834.0,6.113333333333333,3638.0,6.013333333333334,5545.0,6.3566666666666665,7597.0,6.84,8085.0,6.387769613652525,45.0
M,M30,1816.0,6.053333333333333,3593.0,5.923333333333333,5551.0,6.526666666666667,7593.0,6.806666666666667,8085.0,6.387769613652525,31.0
M,M20,1667.0,5.556666666666667,3444.0,5.923333333333333,5428.0,6.613333333333333,7628.0,7.333333333333333,8086.0,6.388559690289958,28.0
K,K50,1837.0,6.123333333333333,3703.0,6.22,5675.0,6.573333333333333,7650.0,6.583333333333333,8086.0,6.388559690289958,50.0
K,K30,1749.0,5.83,3582.0,6.11,5568.0,6.62,7637.0,6.8966666666666665,8087.0,6.389349766927393,38.0
M,M40,1820.0,6.066666666666666,3634.0,6.046666666666667,5623.0,6.63,7624.0,6.67,8087.0,6.389349766927393,44.0
M,M40,1883.0,6.276666666666667,3708.0,6.083333333333333,5611.0,6.343333333333334,7626.0,6.716666666666667,8087.0,6.389349766927393,45.0
K,K50,1839.0,6.13,3645.0,6.02,5610.0,6.55,7621.0,6.703333333333333,8087.0,6.389349766927393,57.0
M,M20,1724.0,5.746666666666667,3499.0,5.916666666666667,5505.0,6.6866666666666665,7617.0,7.04,8088.0,6.390139843564826,24.0
K,K40,1819.0,6.0633333333333335,3673.0,6.180000000000001,5546.0,6.243333333333334,7630.0,6.946666666666667,8089.0,6.390929920202259,42.0
M,M50,1852.0,6.173333333333333,3679.0,6.09,5595.0,6.386666666666667,7625.0,6.766666666666667,8089.0,6.390929920202259,51.0
K,K40,1825.0,6.083333333333333,3638.0,6.043333333333334,5626.0,6.626666666666667,7627.0,6.67,8090.0,6.391719996839694,45.0
M,M40,1819.0,6.0633333333333335,3674.0,6.183333333333334,5548.0,6.246666666666667,7633.0,6.95,8090.0,6.391719996839694,47.0
K,K40,1791.0,5.97,3602.0,6.036666666666666,5570.0,6.5600000000000005,7614.0,6.8133333333333335,8090.0,6.391719996839694,42.0
M,M40,1685.0,5.616666666666666,3530.0,6.15,5595.0,6.883333333333334,7644.0,6.83,8090.0,6.391719996839694,46.0
K,K20,1914.0,6.38,3765.0,6.17,5774.0,6.696666666666667,7687.0,6.376666666666667,8091.0,6.392510073477127,22.0
M,M20,1877.0,6.256666666666666,3657.0,5.933333333333334,5551.0,6.3133333333333335,7642.0,6.97,8091.0,6.392510073477127,28.0
K,K40,1891.0,6.303333333333333,3762.0,6.236666666666666,5708.0,6.486666666666666,7652.0,6.48,8092.0,6.393300150114561,42.0
M,M30,1701.0,5.67,3444.0,5.8100000000000005,5447.0,6.676666666666667,7634.0,7.29,8094.0,6.394880303389429,38.0
K,K30,1810.0,6.033333333333333,3646.0,6.12,5607.0,6.536666666666666,7644.0,6.79,8094.0,6.394880303389429,33.0
K,K50,1857.0,6.19,3629.0,5.906666666666666,5504.0,6.25,7600.0,6.986666666666666,8094.0,6.394880303389429,50.0
K,K30,1951.0,6.503333333333333,3908.0,6.5233333333333325,5827.0,6.3966666666666665,7698.0,6.236666666666666,8096.0,6.396460456664297,38.0
M,M40,1949.0,6.496666666666667,3905.0,6.52,5826.0,6.403333333333333,7698.0,6.239999999999999,8098.0,6.398040609939164,42.0
K,K30,1783.0,5.943333333333333,3536.0,5.843333333333334,5459.0,6.41,7635.0,7.253333333333333,8098.0,6.398040609939164,39.0
M,M20,1629.0,5.430000000000001,3281.0,5.506666666666666,5212.0,6.4366666666666665,7627.0,8.05,8098.0,6.398040609939164,25.0
K,K40,1860.0,6.2,3700.0,6.133333333333334,5651.0,6.503333333333333,7656.0,6.683333333333334,8098.0,6.398040609939164,44.0
M,M20,1666.0,5.553333333333333,3403.0,5.79,5263.0,6.2,7515.0,7.506666666666666,8098.0,6.398040609939164,21.0
M,M20,1735.0,5.783333333333333,3509.0,5.913333333333333,5450.0,6.47,7631.0,7.27,8100.0,6.399620763214032,28.0
K,K40,1869.0,6.23,3700.0,6.1033333333333335,5629.0,6.430000000000001,7628.0,6.663333333333333,8100.0,6.399620763214032,42.0
M,M30,2005.0,6.683333333333334,3961.0,6.52,5859.0,6.326666666666667,7712.0,6.176666666666667,8100.0,6.399620763214032,32.0
M,M50,1930.0,6.433333333333334,3766.0,6.12,5659.0,6.3100000000000005,7646.0,6.623333333333333,8100.0,6.399620763214032,56.0
K,K40,1730.0,5.766666666666667,3556.0,6.086666666666667,5549.0,6.6433333333333335,7666.0,7.056666666666667,8101.0,6.400410839851466,46.0
K,K20,1933.0,6.443333333333333,3805.0,6.239999999999999,5734.0,6.430000000000001,7688.0,6.513333333333334,8101.0,6.400410839851466,29.0
M,M40,1870.0,6.233333333333333,3702.0,6.1066666666666665,5631.0,6.430000000000001,7629.0,6.66,8102.0,6.4012009164889,42.0
K,K30,1915.0,6.383333333333334,3734.0,6.0633333333333335,5640.0,6.3533333333333335,7629.0,6.63,8103.0,6.401990993126334,34.0
K,K30,1826.0,6.086666666666667,3697.0,6.236666666666666,5760.0,6.876666666666667,7694.0,6.446666666666667,8104.0,6.402781069763767,38.0
